Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1379980800,9/24/2013 0:00,0.131395731,0.011059141,0.066245348,1.151814982,0.096944428,0.58070672
1380067200,9/25/2013 0:00,0.137798229,0.011598018,0.069473274,1.207939272,0.101668222,0.609002716
1380153600,9/26/2013 0:00,0.140107029,0.011792342,0.070637294,1.228178212,0.103371666,0.619206515
1380240000,9/27/2013 0:00,0.1434852,0.012076671,0.072340455,1.257791263,0.105864098,0.634136429
1380326400,9/28/2013 0:00,0.147792343,0.012439189,0.074511973,1.295547677,0.10904193,0.653171954
1380412800,9/29/2013 0:00,0.149867829,0.012613876,0.075558364,1.313741385,0.110573233,0.662344615
1380499200,9/30/2013 0:00,0.150383829,0.012657306,0.075818514,1.318264641,0.110953941,0.66462509
1380585600,10/1/2013 0:00,0.153751714,0.012940769,0.077516489,1.347787527,0.113438784,0.679509545
1380672000,10/2/2013 0:00,0.155735314,0.013107722,0.078516554,1.365175765,0.114902294,0.688276115
1380758400,10/3/2013 0:00,0.160427657,0.013502661,0.080882277,1.406308843,0.118364328,0.709014041
1380844800,10/4/2013 0:00,0.1606812,0.013524001,0.081010105,1.408531399,0.118551393,0.71013458
1380931200,10/5/2013 0:00,0.166007657,0.013972311,0.083695527,1.455223123,0.122481279,0.733674991
1381017600,10/6/2013 0:00,0.170496,0.01435008,0.0859584,1.494567936,0.125792801,0.753511334
1381104000,10/7/2013 0:00,0.174987257,0.014728094,0.088222742,1.533938296,0.129106473,0.773360558
1381190400,10/8/2013 0:00,0.177402514,0.014931378,0.089440434,1.55511044,0.130888462,0.784034847
1381276800,10/9/2013 0:00,0.181891371,0.01530919,0.091703566,1.594459762,0.134200363,0.803873463
1381363200,10/10/2013 0:00,0.187623943,0.015791682,0.094593738,1.644711483,0.138429883,0.829208706
1381449600,10/11/2013 0:00,0.194637086,0.016381955,0.098129531,1.706188693,0.143604215,0.860203466
1381536000,10/12/2013 0:00,0.201381771,0.016949632,0.101529976,1.765312608,0.148580478,0.890011773
1381622400,10/13/2013 0:00,0.2109816,0.017757618,0.10636989,1.849464706,0.155663279,0.932438456
1381708800,10/14/2013 0:00,0.226143943,0.019033782,0.114014238,1.982377803,0.166850132,0.999448809
1381795200,10/15/2013 0:00,0.241951543,0.020364255,0.121983903,2.120947225,0.178513058,1.069310892
1381881600,10/16/2013 0:00,0.252929486,0.021288232,0.127518616,2.217179872,0.186612639,1.117828185
1381968000,10/17/2013 0:00,0.260061429,0.021888504,0.131114304,2.279698483,0.191874622,1.149347985
1382054400,10/18/2013 0:00,0.274026343,0.023063884,0.138154948,2.402114921,0.202178006,1.211066273
1382140800,10/19/2013 0:00,0.290386457,0.02444086,0.146403172,2.545527683,0.21424858,1.283370207
1382227200,10/20/2013 0:00,0.3001416,0.025261918,0.15132139,2.631041266,0.221445973,1.326483305
1382313600,10/21/2013 0:00,0.307956857,0.025919702,0.155261582,2.69954981,0.227212109,1.361023029
1382400000,10/22/2013 0:00,0.321916286,0.027094621,0.162299461,2.821918161,0.237511445,1.422717073
1382486400,10/23/2013 0:00,0.332648914,0.02799795,0.167710494,2.916000383,0.245430032,1.470150193
1382572800,10/24/2013 0:00,0.343600286,0.028919691,0.173231811,3.012000105,0.253510009,1.518550053
1382659200,10/25/2013 0:00,0.3534108,0.029745409,0.178177945,3.097999073,0.260748255,1.561907866
1382745600,10/26/2013 0:00,0.360959143,0.030380728,0.181983568,3.164167846,0.26631746,1.595267956
1382832000,10/27/2013 0:00,0.375188571,0.031578371,0.189157571,3.288903017,0.276816004,1.658155271
1382918400,10/28/2013 0:00,0.3853476,0.032433423,0.194279415,3.377957062,0.284311386,1.703053352
1383004800,10/29/2013 0:00,0.382752343,0.032214989,0.192970973,3.355207037,0.282396592,1.691583548
1383091200,10/30/2013 0:00,0.397292571,0.033438791,0.200301671,3.482666681,0.293124446,1.755844452
1383177600,10/31/2013 0:00,0.418532057,0.035226448,0.211009912,3.668852013,0.308795044,1.84971289
1383264000,11/1/2013 0:00,0.434209029,0.036545927,0.218913719,3.806276344,0.320361592,1.918997657
1383350400,11/2/2013 0:00,0.443076514,0.037292273,0.223384409,3.884008724,0.326904068,1.958187732
1383436800,11/3/2013 0:00,0.447407314,0.037656782,0.225567854,3.921972517,0.330099354,1.977327811
1383523200,11/4/2013 0:00,0.454070057,0.038217563,0.228926987,3.980378121,0.335015159,2.006773969
1383609600,11/5/2013 0:00,0.462415371,0.03891996,0.233134416,4.053533146,0.341172373,2.043656294
1383696000,11/6/2013 0:00,0.4684236,0.039425653,0.236163565,4.106201278,0.345605274,2.070209811
1383782400,11/7/2013 0:00,0.460828971,0.038786438,0.232334606,4.039626764,0.340001919,2.03664516
1383868800,11/8/2013 0:00,0.449879657,0.037864871,0.226814327,3.943645075,0.33192346,1.988254392
1383955200,11/9/2013 0:00,0.447024857,0.037624592,0.225375032,3.918619898,0.329817175,1.975637532
1384041600,11/10/2013 0:00,0.457515771,0.038507577,0.230664201,4.010583252,0.337557424,2.02200239
1384128000,11/11/2013 0:00,0.4739736,0.039892778,0.23896169,4.154852578,0.349700092,2.094738175
1384214400,11/12/2013 0:00,0.499841657,0.042070006,0.252003502,4.381611967,0.368785674,2.2090627
1384300800,11/13/2013 0:00,0.502018629,0.042253235,0.253101059,4.400695298,0.370391854,2.218683879
1384387200,11/14/2013 0:00,0.518999314,0.043682442,0.261662154,4.549547989,0.382920289,2.293730444
1384473600,11/15/2013 0:00,0.532932171,0.044855124,0.268686636,4.671683415,0.393200021,2.355307055
1384560000,11/16/2013 0:00,0.552960686,0.046540858,0.278784346,4.847253371,0.407977159,2.443823575
1384646400,11/17/2013 0:00,0.564950571,0.047550006,0.284829246,4.952356709,0.416823356,2.496813174
1384732800,11/18/2013 0:00,0.564554743,0.047516691,0.284629683,4.948886876,0.416531312,2.4950638
1384819200,11/19/2013 0:00,0.560660229,0.047188903,0.282666199,4.914747564,0.41365792,2.477851897
1384905600,11/20/2013 0:00,0.572692114,0.048201586,0.288732274,5.020219074,0.422535105,2.531027116
1384992000,11/21/2013 0:00,0.570921429,0.048052554,0.287839554,5.004697243,0.421228685,2.523201527
1385078400,11/22/2013 0:00,0.587979257,0.049488254,0.296439542,5.154226168,0.433814036,2.598589026
1385164800,11/23/2013 0:00,0.591806914,0.049810415,0.298369319,5.187779411,0.4366381,2.615505453
1385251200,11/24/2013 0:00,0.592620171,0.049878864,0.298779336,5.194908423,0.437238126,2.619099663
1385337600,11/25/2013 0:00,0.601449771,0.050622022,0.303230926,5.272308696,0.443752649,2.658122301
1385424000,11/26/2013 0:00,0.600410914,0.050534585,0.302707169,5.263202075,0.442986175,2.653531046
1385510400,11/27/2013 0:00,0.605085429,0.050928024,0.305063904,5.304178867,0.446435055,2.674190179
1385596800,11/28/2013 0:00,0.621186514,0.052283198,0.313181534,5.445320984,0.458314516,2.74534933
1385683200,11/29/2013 0:00,0.625794857,0.052671067,0.315504907,5.485717718,0.461714575,2.765716016
1385769600,11/30/2013 0:00,0.6435984,0.054169532,0.32448086,5.641783574,0.474850118,2.844399219
1385856000,12/1/2013 0:00,0.673894457,0.05671945,0.339755122,5.907358811,0.4972027,2.978293401
1385942400,12/2/2013 0:00,0.679891543,0.057224205,0.342778653,5.959929265,0.50162738,3.004797671
1386028800,12/3/2013 0:00,0.717876343,0.060421259,0.361929323,6.292904021,0.529652755,3.172672444
1386115200,12/4/2013 0:00,0.731107371,0.06153487,0.368599966,6.408887218,0.539414674,3.231147306
1386201600,12/5/2013 0:00,0.739580571,0.062248031,0.372871871,6.483163289,0.545666244,3.268594825
1386288000,12/6/2013 0:00,0.771027771,0.064894837,0.388726501,6.758829444,0.568868145,3.407576512
1386374400,12/7/2013 0:00,0.7824816,0.065858868,0.39450114,6.859233706,0.577318837,3.458196993
1386460800,12/8/2013 0:00,0.7824816,0.065858868,0.39450114,6.859233706,0.577318837,3.458196993
1386547200,12/9/2013 0:00,0.792729771,0.066721422,0.399667926,6.949069176,0.584879989,3.503489043
1386633600,12/10/2013 0:00,0.799893771,0.067324392,0.403279776,7.0118688,0.590165624,3.53515052
1386720000,12/11/2013 0:00,0.824531143,0.069398038,0.415701118,7.227839998,0.6083432,3.644035999
1386806400,12/12/2013 0:00,0.848223086,0.07139211,0.427645806,7.435523569,0.625823234,3.748743133
1386892800,12/13/2013 0:00,0.857522057,0.072174773,0.432334037,7.517038353,0.632684061,3.78984017
1386979200,12/14/2013 0:00,0.893235771,0.075180677,0.450339701,7.830104772,0.659033818,3.947677823
1387065600,12/15/2013 0:00,0.912693943,0.076818407,0.460149863,8.000675103,0.673390155,4.033673698
1387152000,12/16/2013 0:00,0.962183829,0.080983806,0.485101014,8.434503441,0.70990404,4.252395485
1387238400,12/17/2013 0:00,0.991589829,0.083458811,0.499926539,8.692276437,0.731599933,4.382356037
1387324800,12/18/2013 0:00,1.0179084,0.085673957,0.513195485,8.922985034,0.751017907,4.498671622
1387411200,12/19/2013 0:00,1.066675371,0.08977851,0.537782166,9.350476306,0.786998422,4.714198471
1387497600,12/20/2013 0:00,1.069771714,0.090039119,0.539343239,9.377618847,0.78928292,4.727882836
1387584000,12/21/2013 0:00,1.064126743,0.089564001,0.536497233,9.328135028,0.785118032,4.702934743
1387670400,12/22/2013 0:00,1.097189486,0.092346782,0.553166366,9.617963032,0.809511889,4.849056362
1387756800,12/23/2013 0:00,1.113687257,0.093735344,0.561483992,9.762582496,0.821684027,4.921968675
1387843200,12/24/2013 0:00,1.126623943,0.094824182,0.568006238,9.875985483,0.831228778,4.979142681
1387929600,12/25/2013 0:00,1.135612457,0.095580715,0.572537947,9.954778799,0.837860549,5.018867645
1388016000,12/26/2013 0:00,1.141814743,0.096102741,0.575664933,10.00914804,0.842436626,5.046278801
1388102400,12/27/2013 0:00,1.189197943,0.100090827,0.599553963,10.42450917,0.877396188,5.255690038
1388188800,12/28/2013 0:00,1.192529314,0.100371217,0.601233529,10.45371197,0.879854091,5.270413118
1388275200,12/29/2013 0:00,1.191522857,0.100286507,0.600726107,10.44488937,0.879111522,5.265965055
1388361600,12/30/2013 0:00,1.193535429,0.100455899,0.601740779,10.46253157,0.880596407,5.274859665
1388448000,12/31/2013 0:00,1.208630057,0.101726363,0.609350987,10.59485108,0.891733299,5.341570753
1388534400,1/1/2014 0:00,1.251902914,0.105368495,0.631167719,10.97418095,0.92366023,5.532816227
1388620800,1/2/2014 0:00,1.232333314,0.103721387,0.621301379,10.80263383,0.909221681,5.446327891
1388707200,1/3/2014 0:00,1.241780743,0.104516546,0.626064458,10.88544999,0.916192041,5.488081038
1388793600,1/4/2014 0:00,1.261267886,0.106156714,0.635889226,11.05627429,0.930569752,5.574204953
1388880000,1/5/2014 0:00,1.325497543,0.11156271,0.668271678,11.61931146,0.977958715,5.858069528
1388966400,1/6/2014 0:00,1.376233543,0.11583299,0.693851078,12.06406324,1.015391989,6.082298548
1389052800,1/7/2014 0:00,1.405021543,0.11825598,0.708365028,12.31641884,1.036631919,6.209527834
1389139200,1/8/2014 0:00,1.4320164,0.120528047,0.721974935,12.55305576,1.05654886,6.32883228
1389225600,1/9/2014 0:00,1.520663143,0.127989148,0.766667668,13.33013311,1.12195287,6.720608776
1389312000,1/10/2014 0:00,1.552091143,0.130634338,0.782512618,13.60563096,1.145140606,6.859505608
1389398400,1/11/2014 0:00,1.635497143,0.137654343,0.824563143,14.33676795,1.206677969,7.22812051
1389484800,1/12/2014 0:00,1.652420571,0.139078731,0.833095371,14.48511873,1.21916416,7.302914026
1389571200,1/13/2014 0:00,1.678354286,0.141261486,0.846170286,14.71245367,1.238298184,7.417528725
1389657600,1/14/2014 0:00,1.711448571,0.144046921,0.862855321,15.00255818,1.262715313,7.563789748
1389744000,1/15/2014 0:00,1.758752571,0.148028341,0.886704421,15.41722504,1.297616441,7.772850958
1389830400,1/16/2014 0:00,1.790658857,0.150713787,0.902790507,15.69691554,1.321157058,7.913861586
1389916800,1/17/2014 0:00,1.796415429,0.151198299,0.905692779,15.74737765,1.325404285,7.939302897
1390003200,1/18/2014 0:00,1.80792,0.1521666,0.911493,15.84822672,1.333892416,7.990147638
1390089600,1/19/2014 0:00,1.815425143,0.152798283,0.915276843,15.9140168,1.339429748,8.023316804
1390176000,1/20/2014 0:00,1.862033143,0.156721123,0.938775043,16.32258253,1.373817363,8.229302026
1390262400,1/21/2014 0:00,1.868134286,0.157234636,0.941851036,16.37606515,1.378318817,8.256266179
1390348800,1/22/2014 0:00,1.880334857,0.158261517,0.948002157,16.48301536,1.387320459,8.31018691
1390435200,1/23/2014 0:00,1.868134286,0.157234636,0.941851036,16.37606515,1.378318817,8.256266179
1390521600,1/24/2014 0:00,1.950745714,0.164187764,0.983500964,17.10023693,1.439269942,8.621369453
1390608000,1/25/2014 0:00,1.993870286,0.167817416,1.005242936,17.47826692,1.471087466,8.811959574
1390694400,1/26/2014 0:00,2.020314857,0.170043167,1.018575407,17.71008004,1.490598403,8.928832019
1390780800,1/27/2014 0:00,2.048238857,0.172393437,1.032653757,17.95486182,1.51120087,9.052242835
1390867200,1/28/2014 0:00,2.082996,0.17531883,1.05017715,18.25954294,1.536844864,9.205852897
1390953600,1/29/2014 0:00,2.074364571,0.174592351,1.045825471,18.18387983,1.530476553,9.167706083
1391040000,1/30/2014 0:00,2.133478286,0.179567756,1.075628636,18.70207065,1.574090947,9.428960621
1391126400,1/31/2014 0:00,2.163061714,0.182057694,1.090543614,18.96139899,1.595917748,9.559705323
1391212800,2/1/2014 0:00,2.207929714,0.185834084,1.113164564,19.35471188,1.629021583,9.758000571
1391299200,2/2/2014 0:00,2.271495429,0.191184199,1.145212279,19.91192893,1.675920685,10.03893083
1391385600,2/3/2014 0:00,2.284582286,0.192285676,1.151810236,20.02664832,1.685576233,10.09676853
1391472000,2/4/2014 0:00,2.318235429,0.195118149,1.168777029,20.32165177,1.71040569,10.24549943
1391558400,2/5/2014 0:00,2.38932,0.2011011,1.2046155,20.94477912,1.762852243,10.55965947
1391644800,2/6/2014 0:00,2.466850286,0.207626566,1.243703686,21.6244096,1.820054475,10.90230651
1391731200,2/7/2014 0:00,2.469109714,0.207816734,1.244842814,21.64421576,1.821721493,10.91229211
1391817600,2/8/2014 0:00,2.522336571,0.212296661,1.271678021,22.11080239,1.860992534,11.14752954
1391904000,2/9/2014 0:00,2.482878857,0.208975637,1.251784757,21.76491606,1.831880435,10.97314518
1391990400,2/10/2014 0:00,2.492979429,0.209825769,1.256877129,21.85345767,1.839332687,11.01778491
1392076800,2/11/2014 0:00,2.537777143,0.213596243,1.279462643,22.24615443,1.872384665,11.21576953
1392163200,2/12/2014 0:00,2.580156,0.21716313,1.30082865,22.6176475,1.903651998,11.40306395
1392249600,2/13/2014 0:00,2.571219429,0.216410969,1.296323129,22.53930951,1.89705855,11.36356855
1392336000,2/14/2014 0:00,2.651638286,0.223179556,1.336867636,23.24426121,1.956391985,11.71898169
1392422400,2/15/2014 0:00,2.662806857,0.224119577,1.342498457,23.34216491,1.964632213,11.76834148
1392508800,2/16/2014 0:00,2.791438286,0.234946056,1.407350136,24.46974801,2.059537124,12.33683129
1392595200,2/17/2014 0:00,2.856325714,0.240407414,1.440064214,25.03855121,2.107411394,12.6236029
1392681600,2/18/2014 0:00,2.924677714,0.246160374,1.474525014,25.63772484,2.157841841,12.92568628
1392768000,2/19/2014 0:00,3.060433714,0.257586504,1.542968664,26.82776194,2.258003297,13.52566331
1392854400,2/20/2014 0:00,2.710004914,0.263849803,1.385766171,23.75590308,2.312907372,12.14762626
1392940800,2/21/2014 0:00,2.323868743,0.262057197,1.207810921,20.3710334,2.29719339,10.58767054
1393027200,2/22/2014 0:00,1.954134857,0.267301694,1.041205471,17.12994616,2.343166652,9.127207163
1393113600,2/23/2014 0:00,1.562029886,0.268239119,0.862001171,13.69275398,2.351384113,7.556302269
1393200000,2/24/2014 0:00,1.199592514,0.276319984,0.700284514,10.51562798,2.422220982,6.138694052
1393286400,2/25/2014 0:00,0.8078184,0.275871111,0.520476943,7.081336094,2.418286163,4.562500881
1393372800,2/26/2014 0:00,0.323500457,0.272279551,0.296542086,2.835805007,2.386802548,2.599487923
1393459200,2/27/2014 0:00,0.326434114,0.274748713,0.299231271,2.861521446,2.408447217,2.623061325
1393545600,2/28/2014 0:00,0.339255429,0.285539986,0.310984143,2.973913087,2.503043515,2.726086996
1393632000,3/1/2014 0:00,0.338074457,0.284546001,0.309901586,2.963560691,2.494330249,2.7165973
1393718400,3/2/2014 0:00,0.338793086,0.285150847,0.310560329,2.969860189,2.499632326,2.72237184
1393804800,3/3/2014 0:00,0.335979086,0.282782397,0.307980829,2.945192665,2.478870493,2.699759943
1393891200,3/4/2014 0:00,0.341491029,0.287421616,0.313033443,2.993510356,2.519537883,2.74405116
1393977600,3/5/2014 0:00,0.343145314,0.288813973,0.314549871,3.008011825,2.531743286,2.757344173
1394064000,3/6/2014 0:00,0.349260686,0.293961077,0.320155629,3.061619171,2.576862802,2.80648424
1394150400,3/7/2014 0:00,0.349879543,0.294481949,0.320722914,3.067044073,2.581428761,2.811457067
1394236800,3/8/2014 0:00,0.357683657,0.301050411,0.327876686,3.135454939,2.639007907,2.874167027
1394323200,3/9/2014 0:00,0.370365086,0.311723947,0.339501329,3.246620341,2.732572121,2.976068646
1394409600,3/10/2014 0:00,0.370690286,0.311997657,0.339799429,3.249471045,2.734971463,2.978681791
1394496000,3/11/2014 0:00,0.376868571,0.317197714,0.345462857,3.303629897,2.780555163,3.028327406
1394582400,3/12/2014 0:00,0.385322914,0.324313453,0.353212671,3.377740667,2.842931728,3.096262278
1394668800,3/13/2014 0:00,0.387485143,0.326133329,0.355194714,3.396694762,2.858884758,3.113636865
1394755200,3/14/2014 0:00,0.3816792,0.32124666,0.3498726,3.345799867,2.816048222,3.066983212
1394841600,3/15/2014 0:00,0.386812971,0.325567584,0.354578557,3.390802508,2.853925444,3.108235632
1394928000,3/16/2014 0:00,0.390543257,0.328707241,0.357997986,3.423502192,2.881447678,3.138210343
1395014400,3/17/2014 0:00,0.400406571,0.337008864,0.367039357,3.509964005,2.954219704,3.217467005
1395100800,3/18/2014 0:00,0.398658686,0.335537727,0.365437129,3.494642039,2.941323716,3.203421869
1395187200,3/19/2014 0:00,0.3974292,0.33450291,0.3643101,3.483864367,2.932252509,3.193542337
1395273600,3/20/2014 0:00,0.403121314,0.339293773,0.369527871,3.533761441,2.974249213,3.239281321
1395360000,3/21/2014 0:00,0.422317543,0.355450599,0.387124414,3.702035581,3.115879947,3.393532616
1395446400,3/22/2014 0:00,0.424128514,0.356974833,0.388784471,3.717910556,3.129241385,3.408084677
1395532800,3/23/2014 0:00,0.4397028,0.37008319,0.4030609,3.854434745,3.244149244,3.533231849
1395619200,3/24/2014 0:00,0.450126857,0.378856771,0.412616286,3.94581203,3.321058458,3.616994361
1395705600,3/25/2014 0:00,0.464234229,0.390730476,0.425548043,4.069477248,3.42514335,3.730354144
1395792000,3/26/2014 0:00,0.474124286,0.399054607,0.434613929,4.156173489,3.498112686,3.809825698
1395878400,3/27/2014 0:00,0.4838304,0.40722392,0.4435112,4.241257286,3.569724883,3.887819179
1395964800,3/28/2014 0:00,0.490703486,0.413008767,0.449811529,4.301506756,3.620434853,3.943047859
1396051200,3/29/2014 0:00,0.5037984,0.42403032,0.4618152,4.416296774,3.717049785,4.048272043
1396137600,3/30/2014 0:00,0.486023143,0.409069479,0.445521214,4.26047887,3.585903049,3.905438964
1396224000,3/31/2014 0:00,0.494086971,0.415856534,0.452913057,4.331166392,3.64539838,3.970235859
1396310400,4/1/2014 0:00,0.5000604,0.42088417,0.4583887,4.383529466,3.689470634,4.018235344
1396396800,4/2/2014 0:00,0.516273943,0.434530569,0.473251114,4.525657383,3.809094964,4.148519268
1396483200,4/3/2014 0:00,0.529500686,0.445663077,0.485375629,4.641603011,3.906682534,4.25480276
1396569600,4/4/2014 0:00,0.538460743,0.453204459,0.493589014,4.720146872,3.972790284,4.326801299
1396656000,4/5/2014 0:00,0.545289257,0.458951791,0.499848486,4.780005628,4.023171404,4.381671826
1396742400,4/6/2014 0:00,0.564302914,0.474954953,0.517277671,4.946679347,4.163455117,4.534456068
1396828800,4/7/2014 0:00,0.566249657,0.476593461,0.519062186,4.963744495,4.177818283,4.55009912
1396915200,4/8/2014 0:00,0.5631708,0.47400209,0.5162399,4.936755233,4.155102321,4.525358963
1397001600,4/9/2014 0:00,0.563079086,0.473924897,0.516155829,4.935951265,4.154425648,4.524621993
1397088000,4/10/2014 0:00,0.556871829,0.468700456,0.510465843,4.881538449,4.108628195,4.474743578
1397174400,4/11/2014 0:00,0.561805543,0.472852999,0.514988414,4.924787389,4.145029385,4.51438844
1397260800,4/12/2014 0:00,0.564272057,0.474928981,0.517249386,4.946408853,4.163227451,4.534208115
1397347200,4/13/2014 0:00,0.5830464,0.49073072,0.5344592,5.110984742,4.301745492,4.685069347
1397433600,4/14/2014 0:00,0.604949829,0.509166106,0.554537343,5.302990197,4.463350083,4.861074347
1397520000,4/15/2014 0:00,0.629982171,0.530234994,0.577483657,5.522423715,4.64803996,5.062221739
1397606400,4/16/2014 0:00,0.6289392,0.52935716,0.5765276,5.513281027,4.640344865,5.053840942
1397692800,4/17/2014 0:00,0.639608057,0.538336781,0.586307386,5.606804229,4.719060226,5.139570543
1397779200,4/18/2014 0:00,0.6466284,0.54424557,0.5927427,5.668344554,4.770856667,5.195982508
1397865600,4/19/2014 0:00,0.657226114,0.553165313,0.602457271,5.761244118,4.849047133,5.281140441
1397952000,4/20/2014 0:00,0.665564229,0.560183226,0.610100543,5.834336028,4.910566157,5.348141359
1398038400,4/21/2014 0:00,0.666610114,0.561063513,0.611059271,5.843504262,4.918282754,5.356545573
1398124800,4/22/2014 0:00,0.663282514,0.558262783,0.608008971,5.81433452,4.893731555,5.329806644
1398211200,4/23/2014 0:00,0.678491486,0.571063667,0.621950529,5.947656364,5.005944106,5.452018333
1398297600,4/24/2014 0:00,0.676791429,0.569632786,0.620392143,5.932753663,4.993401,5.438357524
1398384000,4/25/2014 0:00,0.689875371,0.580645104,0.632385757,6.047447506,5.089934984,5.543493547
1398470400,4/26/2014 0:00,0.692254286,0.582647357,0.634566429,6.068301069,5.107486733,5.562609313
1398556800,4/27/2014 0:00,0.6916596,0.58214683,0.6340213,6.063088054,5.103099112,5.557830716
1398643200,4/28/2014 0:00,0.680360057,0.572636381,0.623663386,5.964036261,5.01973052,5.467033239
1398729600,4/29/2014 0:00,0.691602514,0.582098783,0.633968971,6.06258764,5.102677931,5.557372004
1398816000,4/30/2014 0:00,0.6868824,0.57812602,0.6296422,6.021211118,5.067852691,5.519443525
1398902400,5/1/2014 0:00,0.7170792,0.60354166,0.6573226,6.285916267,5.290646192,5.762089912
1398988800,5/2/2014 0:00,0.718612286,0.604832007,0.658727929,6.299355297,5.301957375,5.774409022
1399075200,5/3/2014 0:00,0.718490571,0.604729564,0.658616357,6.298288349,5.301059361,5.773430987
1399161600,5/4/2014 0:00,0.7161792,0.60278416,0.6564976,6.278026867,5.284005947,5.754857962
1399248000,5/5/2014 0:00,0.711008571,0.598432214,0.651757857,6.232701137,5.24585679,5.713309376
1399334400,5/6/2014 0:00,0.740451429,0.623213286,0.678747143,6.490797223,5.463087663,5.949897454
1399420800,5/7/2014 0:00,0.755451429,0.635838286,0.692497143,6.622287223,5.573758413,6.070429954
1399507200,5/8/2014 0:00,0.749315143,0.630673579,0.686872214,6.568496542,5.52848459,6.02112183
1399593600,5/9/2014 0:00,0.755451429,0.635838286,0.692497143,6.622287223,5.573758413,6.070429954
1399680000,5/10/2014 0:00,0.780678686,0.657071227,0.715622129,6.843429359,5.759886377,6.273143579
1399766400,5/11/2014 0:00,0.781360457,0.657645051,0.716247086,6.849405767,5.764916521,6.278621953
1399852800,5/12/2014 0:00,0.813327429,0.684550586,0.745550143,7.129628239,6.000770434,6.535492552
1399939200,5/13/2014 0:00,0.8032788,0.67609299,0.7363389,7.041541961,5.92663115,6.454746797
1400025600,5/14/2014 0:00,0.808040229,0.680100526,0.740703543,7.083280644,5.961761208,6.493007257
1400112000,5/15/2014 0:00,0.823190914,0.692852353,0.754591671,7.216091555,6.073543725,6.614750592
1400198400,5/16/2014 0:00,0.843840857,0.710232721,0.773520786,7.397108954,6.225900036,6.780683208
1400284800,5/17/2014 0:00,0.852318686,0.717368227,0.781292129,7.471425599,6.288449879,6.848806799
1400371200,5/18/2014 0:00,0.878451086,0.739362997,0.805246829,7.700502217,6.481256033,7.058793699
1400457600,5/19/2014 0:00,0.888007714,0.747406493,0.814007071,7.784275623,6.551765316,7.135585988
1400544000,5/20/2014 0:00,0.899324743,0.756931659,0.824381014,7.883480696,6.635262919,7.226523971
1400630400,5/21/2014 0:00,0.918186343,0.772806839,0.841670814,8.048821481,6.774424747,7.378086358
1400716800,5/22/2014 0:00,0.9189408,0.77344184,0.8423624,8.055435053,6.779991169,7.384148798
1400803200,5/23/2014 0:00,0.906869314,0.763281673,0.831296871,7.949616409,6.690927144,7.287148375
1400889600,5/24/2014 0:00,0.903184971,0.760180684,0.827919557,7.91731946,6.663743878,7.257542838
1400976000,5/25/2014 0:00,0.916869429,0.771698436,0.840463643,8.037277411,6.764708487,7.367504293
1401062400,5/26/2014 0:00,0.9308988,0.78350649,0.8533239,8.160258881,6.868217891,7.480237307
1401148800,5/27/2014 0:00,0.918535714,0.773100893,0.841991071,8.051884071,6.777002427,7.380893732
1401235200,5/28/2014 0:00,0.937084971,0.788713184,0.858994557,8.21448686,6.913859773,7.529946288
1401321600,5/29/2014 0:00,0.932949257,0.785232291,0.855203486,8.178233188,6.883346267,7.496713756
1401408000,5/30/2014 0:00,0.957261257,0.805694891,0.877489486,8.39135218,7.062721418,7.692072832
1401494400,5/31/2014 0:00,0.961401429,0.809179536,0.881284643,8.427644923,7.09326781,7.725341179
1401580800,6/1/2014 0:00,0.9738756,0.81967863,0.8927193,8.53699351,7.185302871,7.825577384
1401667200,6/2/2014 0:00,1.005060857,0.845926221,0.921305786,8.810363474,7.415389257,8.076166518
1401753600,6/3/2014 0:00,1.042483371,0.877423504,0.955609757,9.138409234,7.691494439,8.376875131
1401840000,6/4/2014 0:00,1.053175543,0.886422749,0.965410914,9.232136809,7.770381814,8.462792075
1401926400,6/5/2014 0:00,1.065193714,0.896538043,0.976427571,9.337488099,7.859052484,8.559364091
1402012800,6/6/2014 0:00,1.055654057,0.888508831,0.967682886,9.253863465,7.788668416,8.482708176
1402099200,6/7/2014 0:00,1.079964514,0.908970133,0.989967471,9.466968932,7.968032185,8.678054855
1402185600,6/8/2014 0:00,1.0602912,0.89241176,0.9719336,9.294512659,7.822881488,8.519969938
1402272000,6/9/2014 0:00,1.044616971,0.879219284,0.957565557,9.157112372,7.707236246,8.394019674
1402358400,6/10/2014 0:00,1.053328457,0.886551451,0.965551086,9.233477255,7.771510023,8.464020817
1402444800,6/11/2014 0:00,1.0383276,0.87392573,0.9518003,9.101979742,7.660832949,8.34348143
1402531200,6/12/2014 0:00,1.0729968,0.90310564,0.9835804,9.405889949,7.91662404,8.622065786
1402617600,6/13/2014 0:00,1.097041543,0.923343299,1.005621414,9.616666165,8.094027355,8.815277318
1402704000,6/14/2014 0:00,1.120084457,0.942737751,1.026744086,9.818660351,8.264039129,9.000438655
1402790400,6/15/2014 0:00,1.174185086,0.988272447,1.076336329,10.29290646,8.663196272,9.435164256
1402876800,6/16/2014 0:00,1.206244457,1.015255751,1.105724086,10.57393891,8.899731917,9.692777335
1402963200,6/17/2014 0:00,1.223276914,1.029591403,1.121337171,10.72324543,9.025398237,9.829641645
